6,6,6.0,1742.32,6000.0,1.0,0.0
9,9,3.0,2229.37,3666.67,1.0,0.0
9,7,7.555555555555555,1792.08,8000.0,1.2857,0.0
40,36,5.125,2042.87,7600.0,1.1111,0.0
15,15,4.2,1583.12,4333.33,1.0,0.0
4,4,4.75,3787.5,9000.0,1.0,0.0
10,8,6.9,4565.71,18000.0,1.25,0.2
84,80,6.071428571428571,2138.05,16500.0,1.05,0.0119
14,14,6.142857142857143,1878.01,11400.0,1.0,0.0714
18,17,6.722222222222222,1410.31,5666.67,1.0588,0.0
9,9,4.333333333333333,1927.16,6000.0,1.0,0.0
90,77,6.211111111111111,1865.23,9000.0,1.1688,0.0
93,78,5.806451612903226,1627.28,7400.0,1.1923,0.0
13,13,7.6923076923076925,2634.79,9000.0,1.0,0.0
13,13,5.769230769230769,1025.2,2500.0,1.0,0.0
48,40,4.895833333333333,2159.11,9000.0,1.2,0.0
17,17,4.352941176470588,2170.94,6000.0,1.0,0.0
32,31,5.5625,1910.88,5666.67,1.0323,0.0
3,3,3.3333333333333335,2158.73,3666.67,1.0,0.0
13,13,3.3076923076923075,2057.69,5000.0,1.0,0.0
4,4,3.5,1666.67,4000.0,1.0,0.0
21,21,5.904761904761905,2096.73,6333.33,1.0,0.0
5,5,7.6,2076.31,3562.5,1.0,0.0
15,14,4.6,1742.06,6333.33,1.0714,0.0
3,3,10.333333333333334,2023.81,3857.14,1.0,0.0
20,18,5.15,3137.05,15333.33,1.1111,0.1
34,29,7.794117647058823,1979.27,7500.0,1.1724,0.0
33,33,5.696969696969697,1487.93,5400.0,1.0,0.0
5,5,12.2,2491.67,8500.0,1.0,0.0
2,2,11.0,1583.33,2250.0,1.0,0.0
8,8,6.75,3579.91,18400.0,1.0,0.125
5,5,4.2,3400.0,7000.0,1.0,0.0
56,56,5.125,1955.2,10666.67,1.0,0.0179
20,17,6.7,1337.15,3142.86,1.1765,0.0
18,15,4.944444444444445,1708.4,3000.0,1.2,0.0
71,61,5.014084507042254,2274.78,11400.0,1.1639,0.0141
7,6,2.142857142857143,2773.81,5000.0,1.1667,0.0
39,33,4.871794871794871,2405.29,17000.0,1.1818,0.0256
67,59,5.835820895522388,1486.49,10500.0,1.1356,0.0149
10,10,4.3,1601.19,4333.33,1.0,0.0
66,57,5.287878787878788,2354.61,9500.0,1.1579,0.0
19,19,6.631578947368421,1126.64,2500.0,1.0,0.0
20,17,5.75,1748.18,4000.0,1.1765,0.0
37,35,6.621621621621622,2293.4,11000.0,1.0571,0.027
23,20,5.434782608695652,1706.89,3666.67,1.15,0.0
65,50,5.846153846153846,2515.46,20000.0,1.3,0.0462
6,6,4.5,1917.59,3000.0,1.0,0.0
15,14,9.266666666666667,1805.98,6000.0,1.0714,0.0
6,6,4.0,2525.0,7000.0,1.0,0.0
11,9,5.909090909090909,2429.82,9500.0,1.2222,0.0
6,6,2.8333333333333335,4002.78,18000.0,1.0,0.1667
3,3,10.0,1074.43,1363.64,1.0,0.0
5,5,6.6,1234.25,2750.0,1.0,0.0
14,13,5.214285714285714,2557.14,7000.0,1.0769,0.0
7,7,8.714285714285714,1257.05,2000.0,1.0,0.0
19,15,6.578947368421052,1964.38,8500.0,1.2667,0.0
4,4,2.75,1550.0,3000.0,1.0,0.0
6,6,5.166666666666667,2236.11,5700.0,1.0,0.0
15,13,7.466666666666667,1902.47,5500.0,1.1538,0.0
5,4,10.0,1243.4,2000.0,1.25,0.0
9,9,3.7777777777777777,1462.0,3000.0,1.0,0.0
4,4,3.25,2595.24,6714.29,1.0,0.0
15,12,5.466666666666667,1523.99,4000.0,1.25,0.0
24,23,5.625,1840.79,5571.43,1.0435,0.0
10,10,6.6,1457.68,3428.57,1.0,0.0
5,5,3.4,1913.33,3666.67,1.0,0.0
3,3,2.6666666666666665,2305.56,5000.0,1.0,0.0
9,8,10.555555555555555,1163.43,2500.0,1.125,0.0
5,5,3.4,3966.67,7333.33,1.0,0.0
2,2,5.5,2087.5,2375.0,1.0,0.0
6,6,3.8333333333333335,2618.52,4500.0,1.0,0.0
22,22,4.181818181818182,1589.86,8000.0,1.0,0.0
2,2,2.5,1458.33,1666.67,1.0,0.0
10,10,7.3,2203.71,5181.82,1.0,0.0
7,7,3.7142857142857144,885.71,1800.0,1.0,0.0
9,8,7.333333333333333,1927.78,4500.0,1.125,0.0
1,1,5.0,666.67,666.67,1.0,0.0
3,3,2.6666666666666665,1833.33,2750.0,1.0,0.0
18,16,4.388888888888889,3202.97,13500.0,1.125,0.0556
6,6,3.8333333333333335,1460.19,3500.0,1.0,0.0
9,9,5.333333333333333,2351.19,6000.0,1.0,0.0
15,14,7.2,2249.4,12000.0,1.0714,0.0667
2,2,0.5,2000.0,4000.0,1.0,0.0
2,2,2.5,3041.67,4333.33,1.0,0.0
13,12,7.230769230769231,1472.07,2666.67,1.0833,0.0
7,6,4.428571428571429,1675.85,5500.0,1.1667,0.0
15,15,5.2,1621.38,4000.0,1.0,0.0
8,7,4.5,2532.29,5000.0,1.1429,0.0
7,7,4.714285714285714,2410.71,8250.0,1.0,0.0
4,4,8.75,764.71,1375.0,1.0,0.0
16,15,6.0625,2390.38,6333.33,1.0667,0.0
8,8,7.625,902.08,1833.33,1.0,0.0
15,15,4.133333333333334,2074.6,4250.0,1.0,0.0
11,11,5.909090909090909,2103.35,4333.33,1.0,0.0
12,12,4.833333333333333,1311.41,3000.0,1.0,0.0
11,11,5.2727272727272725,1682.79,4500.0,1.0,0.0
1,1,2.0,1000.0,1000.0,1.0,0.0
8,8,5.25,2249.65,8500.0,1.0,0.0
2,2,3.0,1900.0,2000.0,1.0,0.0
5,4,4.6,1396.15,2750.0,1.25,0.0
2,2,1.5,3083.33,4500.0,1.0,0.0
5,5,4.2,3539.7,5181.82,1.0,0.0
6,6,4.666666666666667,1506.75,2500.0,1.0,0.0
21,18,7.095238095238095,1259.27,3500.0,1.1667,0.0
16,16,4.375,2984.44,12500.0,1.0,0.0625
19,19,4.052631578947368,1496.74,5000.0,1.0,0.0
4,4,3.5,3021.43,8500.0,1.0,0.0
1,1,5.0,1166.67,1166.67,1.0,0.0
13,13,7.461538461538462,1719.9,6833.33,1.0,0.0
4,4,13.25,2010.42,4000.0,1.0,0.0
10,10,7.9,1927.26,3333.33,1.0,0.0
5,4,5.8,1937.84,3000.0,1.25,0.0
6,6,6.5,2023.92,6428.57,1.0,0.0
3,3,5.666666666666667,4082.54,9714.29,1.0,0.0
21,20,4.476190476190476,1585.62,4000.0,1.05,0.0
9,9,4.444444444444445,1258.47,3000.0,1.0,0.0
5,5,4.6,2564.96,5500.0,1.0,0.0
6,6,3.1666666666666665,2055.56,3600.0,1.0,0.0
4,4,4.25,2306.25,3250.0,1.0,0.0
8,8,5.125,952.38,1714.29,1.0,0.0
4,4,8.75,1479.17,2666.67,1.0,0.0
5,5,5.0,1931.52,3500.0,1.0,0.0
2,2,4.5,1071.43,1142.86,1.0,0.0
8,8,3.75,3470.33,9200.0,1.0,0.0
8,8,5.875,1430.8,4000.0,1.0,0.0
8,8,6.125,1487.85,3200.0,1.0,0.0
4,4,4.75,1150.0,2000.0,1.0,0.0
9,9,4.0,2758.2,7000.0,1.0,0.0
6,5,6.333333333333333,1683.82,4000.0,1.2,0.0
2,2,4.0,1666.67,2333.33,1.0,0.0
1,1,17.0,3166.67,3166.67,1.0,0.0
6,6,4.5,1651.12,2500.0,1.0,0.0
15,14,6.2,1984.92,5000.0,1.0714,0.0
6,6,8.333333333333334,1463.39,2571.43,1.0,0.0
8,8,5.0,1293.24,3111.11,1.0,0.0
9,9,4.0,1750.0,6333.33,1.0,0.0
2,2,3.5,250.0,500.0,1.0,0.0
10,10,4.1,2542.02,5500.0,1.0,0.0
3,3,7.666666666666667,800.0,1200.0,1.0,0.0
2,2,3.0,4333.33,7500.0,1.0,0.0
13,12,7.3076923076923075,2563.47,6500.0,1.0833,0.0
4,3,11.25,1280.56,3333.33,1.3333,0.0
2,2,4.5,3437.5,6875.0,1.0,0.0
7,7,7.142857142857143,2267.06,7500.0,1.0,0.0
3,3,5.0,1590.91,2500.0,1.0,0.0
8,8,3.625,1675.0,4000.0,1.0,0.0
10,10,6.1,2292.55,4750.0,1.0,0.0
15,13,4.933333333333334,2290.47,10000.0,1.1538,0.0
13,11,4.384615384615385,4305.04,17666.67,1.1818,0.2308
4,4,5.75,1451.79,3500.0,1.0,0.0
16,16,4.75,1897.21,4500.0,1.0,0.0
1,1,3.0,2750.0,2750.0,1.0,0.0
13,13,4.538461538461538,1917.34,3000.0,1.0,0.0
4,4,2.5,1270.83,2666.67,1.0,0.0
7,7,5.428571428571429,2339.8,9000.0,1.0,0.0
3,3,9.333333333333334,1196.97,2590.91,1.0,0.0
7,7,4.714285714285714,2165.87,6000.0,1.0,0.0
10,10,6.7,2156.17,6600.0,1.0,0.0
6,6,5.166666666666667,2302.78,3500.0,1.0,0.0
4,4,4.75,2385.42,5666.67,1.0,0.0
2,2,5.5,1321.43,1500.0,1.0,0.0
12,11,6.583333333333333,4786.26,12000.0,1.0909,0.1667
11,11,4.363636363636363,1524.32,3750.0,1.0,0.0
10,10,8.1,1581.13,5500.0,1.0,0.0
3,3,12.0,2956.71,8142.86,1.0,0.0
12,12,5.0,1487.33,5500.0,1.0,0.0
27,27,4.0,1691.15,5500.0,1.0,0.0
4,4,3.75,2302.08,3000.0,1.0,0.0
1,1,3.0,1250.0,1250.0,1.0,0.0
3,3,2.6666666666666665,1466.67,2333.33,1.0,0.0
15,15,5.866666666666666,1969.5,5500.0,1.0,0.0
1,1,20.0,1380.95,1380.95,1.0,0.0
26,25,4.923076923076923,2346.14,10250.0,1.04,0.0385
3,3,13.333333333333334,909.72,1666.67,1.0,0.0
4,4,8.5,1061.69,1666.67,1.0,0.0
21,21,6.428571428571429,1708.88,8000.0,1.0,0.0
15,15,4.4,1562.39,3500.0,1.0,0.0
7,6,4.571428571428571,1885.71,4000.0,1.1667,0.0
3,3,7.333333333333333,1090.91,1272.73,1.0,0.0
6,6,5.0,1951.39,3500.0,1.0,0.0
5,5,7.6,758.33,1666.67,1.0,0.0
5,5,8.2,735.35,2250.0,1.0,0.0
3,3,14.0,970.9,1857.14,1.0,0.0
7,5,7.428571428571429,1284.59,2478.26,1.4,0.0
10,10,5.6,5020.24,28666.67,1.0,0.1
3,3,4.333333333333333,1083.33,1250.0,1.0,0.0
4,4,5.25,772.73,1333.33,1.0,0.0
10,10,3.9,1551.07,3500.0,1.0,0.0
2,2,6.0,777.78,1000.0,1.0,0.0
3,3,2.6666666666666665,1750.0,2250.0,1.0,0.0
4,4,5.5,1697.22,4500.0,1.0,0.0
8,8,6.0,982.29,3000.0,1.0,0.0
3,3,2.0,2500.0,4000.0,1.0,0.0
3,3,2.6666666666666665,1809.52,2428.57,1.0,0.0
3,3,7.0,4089.29,4625.0,1.0,0.0
1,1,5.0,833.33,833.33,1.0,0.0
1,1,13.0,428.57,428.57,1.0,0.0
4,4,4.0,5405.56,15000.0,1.0,0.25
3,3,4.0,722.22,750.0,1.0,0.0
5,5,4.2,2175.9,5000.0,1.0,0.0
10,8,2.8,2922.14,11400.0,1.25,0.1
5,5,4.0,2863.89,8000.0,1.0,0.0
3,3,7.333333333333333,1311.11,2500.0,1.0,0.0
5,5,7.2,1086.06,2400.0,1.0,0.0
10,10,6.5,2214.76,6333.33,1.0,0.0
6,6,6.0,2407.58,5750.0,1.0,0.0
2,2,9.5,1555.56,2666.67,1.0,0.0
12,10,6.583333333333333,2189.24,13000.0,1.2,0.0833
8,6,8.75,1149.13,2500.0,1.3333,0.0
2,2,6.5,1450.0,2300.0,1.0,0.0
5,5,3.0,2250.0,6500.0,1.0,0.0
1,1,3.0,3250.0,3250.0,1.0,0.0
9,9,7.0,2043.12,4600.0,1.0,0.0
3,3,11.0,886.02,1750.0,1.0,0.0
3,3,4.0,1222.22,2000.0,1.0,0.0
2,2,3.5,1075.0,1400.0,1.0,0.0
1,1,3.0,2750.0,2750.0,1.0,0.0
4,4,3.0,2175.0,3000.0,1.0,0.0
9,8,5.555555555555555,1979.91,5000.0,1.125,0.0
3,3,1.6666666666666667,13333.33,37000.0,1.0,0.3333
1,1,9.0,1400.0,1400.0,1.0,0.0
1,1,3.0,8750.0,8750.0,1.0,0.0
8,8,6.875,2629.58,6500.0,1.0,0.0
8,7,6.0,2122.82,5000.0,1.1429,0.0
3,2,4.333333333333333,2083.33,3750.0,1.5,0.0
6,6,3.5,1594.44,3666.67,1.0,0.0
6,6,5.0,2679.29,6333.33,1.0,0.0
2,2,5.5,2450.0,4400.0,1.0,0.0
2,2,3.0,4333.33,5166.67,1.0,0.0
2,2,3.5,3600.0,4200.0,1.0,0.0
8,8,4.125,1120.24,2333.33,1.0,0.0
3,2,3.0,6611.11,13500.0,1.5,0.3333
2,2,2.0,2250.0,3000.0,1.0,0.0
6,5,6.833333333333333,2156.35,3500.0,1.2,0.0
4,4,3.5,2851.19,6571.43,1.0,0.0
5,5,10.0,1317.78,2800.0,1.0,0.0
6,6,9.166666666666666,1178.49,2600.0,1.0,0.0
3,3,5.333333333333333,1384.26,3000.0,1.0,0.0
3,3,4.333333333333333,2194.44,5750.0,1.0,0.0
2,2,4.5,666.67,1333.33,1.0,0.0
2,2,4.0,2500.0,3000.0,1.0,0.0
5,5,3.8,3003.33,6750.0,1.0,0.0
2,2,3.5,1175.0,1600.0,1.0,0.0
6,6,8.166666666666666,3550.93,9000.0,1.0,0.0
4,4,2.5,3625.0,7500.0,1.0,0.0
1,1,3.0,3250.0,3250.0,1.0,0.0
2,2,13.5,853.54,888.89,1.0,0.0
3,3,4.333333333333333,1166.67,1666.67,1.0,0.0
5,5,3.2,2470.0,3000.0,1.0,0.0
5,5,1.6,2566.67,5000.0,1.0,0.0
1,1,8.0,555.56,555.56,1.0,0.0
2,2,7.0,2033.33,2900.0,1.0,0.0
1,1,1.0,4500.0,4500.0,1.0,0.0
4,4,3.0,1375.0,2000.0,1.0,0.0
5,5,4.2,770.0,1000.0,1.0,0.0
5,5,3.2,840.0,1200.0,1.0,0.0
2,2,2.0,2875.0,3750.0,1.0,0.0
4,4,4.75,1138.26,2500.0,1.0,0.0
2,2,12.0,1316.67,1800.0,1.0,0.0
1,1,11.0,1250.0,1250.0,1.0,0.0
2,2,3.0,1583.33,3000.0,1.0,0.0
4,4,3.25,2250.0,4000.0,1.0,0.0
1,1,1.0,1000.0,1000.0,1.0,0.0
2,2,3.5,5000.0,7000.0,1.0,0.0
1,1,2.0,4000.0,4000.0,1.0,0.0
3,3,4.0,3011.11,4333.33,1.0,0.0
1,1,3.0,1500.0,1500.0,1.0,0.0
6,6,8.333333333333334,928.95,2333.33,1.0,0.0
5,5,5.0,2954.76,9000.0,1.0,0.0
2,2,4.0,1750.0,2000.0,1.0,0.0
1,1,5.0,1000.0,1000.0,1.0,0.0
5,5,7.0,2947.56,4666.67,1.0,0.0
4,2,7.0,3213.64,6000.0,2.0,0.0
2,2,3.0,833.33,1000.0,1.0,0.0
3,2,3.0,1316.67,2500.0,1.5,0.0
2,1,5.5,636.36,1000.0,2.0,0.0
6,4,10.0,2309.19,5000.0,1.5,0.0
1,1,6.0,1000.0,1000.0,1.0,0.0
4,3,4.5,4395.83,13000.0,1.3333,0.25
4,3,11.0,1379.59,1578.95,1.3333,0.0
1,1,3.0,2750.0,2750.0,1.0,0.0
1,1,5.0,1333.33,1333.33,1.0,0.0
2,2,1.0,13250.0,18000.0,1.0,0.5
1,1,4.0,1800.0,1800.0,1.0,0.0
3,3,8.0,871.03,1625.0,1.0,0.0
2,2,9.0,1066.67,1800.0,1.0,0.0
1,1,2.0,2000.0,2000.0,1.0,0.0
1,1,0.0,3000.0,3000.0,1.0,0.0
3,2,5.0,1211.64,2000.0,1.5,0.0
1,1,8.0,6333.33,6333.33,1.0,0.0
2,2,3.5,3750.0,7500.0,1.0,0.0
1,1,7.0,1625.0,1625.0,1.0,0.0
1,1,5.0,500.0,500.0,1.0,0.0
